2023.06.06 06:33,[WWDC 2023] 소문만 무성하던 이 제품 드디어 베일 벗었다...애플 혼합현실 헤드셋 '애플 비전 프로' 공개,"6월 5일(현지 시각) 애플이 WWDC 2023 이벤트 현장에서 오랫동안 소비자와 업계 관계자 모두 기대한 혼합현실(MR) 헤드셋을 공개했다.애플 CEO 팀 쿡은 '애플 비전 프로(Apple Vision Pro)'라는 이름으로 공개된 MR 헤드셋과 관련 ""앱을 들여다보는 최초의 제품""이라며 익숙해 보이지만 손 얼굴 목소리와 같은 자연스러운 직관적 도구를 사용하여 실제 공간에 있는 것처럼 완전히 새로운 경험을 선사한다""라고 말했다.애플 비전 프로는 착용하면 앱이 눈앞에 직접 투사되는 것을 볼 수 있다. 인터페이스는 사용자가",https://www.cwn.kr/news/articleView.html?idxno=16954,고다솔,"#애플,#WWDC 2023,#MR 헤드셋,#혼합현실 헤드셋,#애플 비전 프로"
2023.06.06 06:27,[WWDC 2023] 애플 에어팟 '어댑티브 오디오' 업데이트 사항 공개,6월 5일(현지 시각) 애플이 WWDC 2023 이벤트 현장에서 신제품과 소프트웨어 업데이트 사항과 함께 에어팟의 '어댑티브 오디오(adaptive audio)' 기능 업데이트 사항을 공개했다.어댑티브 오디오는 사용자의 환경에 맞게 트랜스패런시와 노이즈 캔슬링 기능을 혼합하는 기능이다. 사용자는 방해가 되는 소음을 자동으로 줄이는 등 변화하는 환경에서 더 쉽게 오디오 기능을 원하는 대로 사용할 수 있다. 에어팟이 사용자의 습관과 선호도를 학습하여 오디오를 즉시 변경하도록 지원하기도 한다.또 어댑티브 오디오 기능은 사용자 바로 앞,https://www.cwn.kr/news/articleView.html?idxno=16953,고다솔,"#애플,#WWDC 2023,#에어팟,#어댑티브 오디오"
2023.06.06 06:26,[WWDC 2023] 새로운 맥OS 버전 '맥OS 소노마' WWDC서 베일 벗었다,6월 5일(현지 시각) 애플이 WWDC 2023 이벤트 도중 최신 맥OS 버전인 '맥OS 소노마(macOS Sonoma)'를 공개했다.맥OS 소노마는 더 강력한 그래픽 처리 장치와 애플의 메탈 3(Metal 3) 프레임워크를 활용한 새로운 게임 기능을 지원한다. 게임 모드는 게임 처리 능력 활용을 우선순위로 두어 일관성을 지닌 프레임 속도를 제공한다.화상 회의 관련 기능도 개선되었다. 맥OS 소노마는 페이스타임의 화상 회의 기능을 확장했다. 새로운 오버레이 기능으로 사용자가 프레젠테이션 위에 또 다른 프리젠테이션을 겹쳐서 보여줄,https://www.cwn.kr/news/articleView.html?idxno=16952,고다솔,"#애플,#WWDC 2023,#맥OS,#맥OS 소노마"
2023.06.06 06:23,[WWDC 2023] 애플 M2 울트라 버전 맥프로·15인치 맥북에어 공개,6월 5일(현지 시각) 애플이 WWDC 2023 현장에서 M2 울트라 칩을 탑재한 고사양 데스크톱인 '맥프로(Mac Pro)'와 15인치 맥북에어를 공개했다. 애플의 M2 울트라 버전 맥프로는 애플 컴퓨터 중 마지막으로 인텔 칩 탑재를 중단하고 애플의 실리콘 칩을 채택한 마지막 제품이 된다. 맥프로는 M2 울트라의 24 코어 CPU와 76 코어 GPU 선더볼트 4 포트 8개를 지원한다. 맥프로는 현재 주문이 가능하며 다음 주 중으로 출고될 예정이다. 출고가는 6999달러부터 시작한다.애플은 M2 울트라를 탑재한 맥프로와 함께,https://www.cwn.kr/news/articleView.html?idxno=16950,고다솔,"#애플,#WWDC 2023,#맥프로,#M2 울트라,#맥북에어,#15인치 맥북에어"
2023.06.06 06:21,[WWDC 2023] 애플 M2 맥스·M2 울트라 칩 공개,"6월 5일(현지 시각) 애플이 WWDC 2023 현장에서 M2 시리즈의 최신 칩인 'M2 맥스(M2 Max)와 'M2 울트라(M2 Ultra)'를 선보였다.제니퍼 문(Jennifer Munn) 애플 프로그램 관리 엔지니어링 책임자는 M2 맥스를 ""강력한 성능을 선사하는 칩""이라고 소개했다. 개발자는 M2 맥스로 M1 맥스보다 최대 25배 빠른 성능으로 엄청난 속도로 새로운 앱을 개발할 수 있다. 또 M2 맥스는 가장 강력한 인텔 기반 아이맥보다 최대 4배 빠른 속도를 지원한다.문은 M2 울트라를 ""M2 맥스보다 두 배 더 강력한",https://www.cwn.kr/news/articleView.html?idxno=16951,고다솔,"#애플,#WWDC 2023,#M2 맥스,#M2 울트라"
2023.06.05 22:37,파일 복원 프로그램 4DDiG File Repair 2.0 새로운 AI 화질 개선 및 채색 기능 출시,테너쉐어(Tenorshare)의 주요 소프트웨어 공급자이자 자회사인 테너쉐어 포디딕(Tenorshare 4DDiG)은 파일 복원 프로그램인 4DDiG File Repair의 2.0버전의 출시를 발표했다. 이 최신 버전은 사용자에게 사진과 동영상의 화질 개선 및 흑백 사진과 동영상 채색이라는 두 가지 혁신적인 기능을 제공한다.4DDiG은 이번 제품의 출시는 성장하는 인공지능(AI) 기술 트렌드와 발맞춰 간다는 의미에서 4DDiG에 큰 의미를 갖게 될 것이며 AI 기반 기능인 사진 및 동영상 채색과 화질 개선을 통해 사용자는 디지털,https://www.cwn.kr/news/articleView.html?idxno=16947,김지영,"#테너쉐어,#테너쉐어 포디딕,#4DDiG File Repair,#파일 복원,#인공지능,#AI,#사진 채색,#동영상 채색,#동영상 화질 개선"
2023.06.05 11:19,에이수스 디자인 작업에 최적화된 크리에이터 노트북 ‘비보북 16X’ 출시,글로벌 컨슈머 노트북 및 게이밍 노트북 시장 리딩 브랜드인 에이수스(ASUS)가 디자인 및 창작 작업을 하는 크리에이터들에게 최적의 환경을 제공하는 ‘비보북 16X’를 출시하고 구매 고객을 대상으로 이벤트를 진행한다.비보북 16X은 최대 인텔 13세대 i7-13700H CPU와 엔비디아 지포스 RTX 4060 GPU를 탑재해 사진 및 영상 편집을 비롯한 창작 작업과 멀티태스킹을 신속하고 원활하게 실행하는 크리에이터 노트북이다. MUX 스위치를 지원해 사용자가 상황에 따라 최대 10% 향상된 그래픽카드 성능을 발휘하는 ‘개별 GPU,https://www.cwn.kr/news/articleView.html?idxno=16941,온라인뉴스팀,"#에이수스,#비보북 16X,#크리에이터 노트북"
2023.06.05 11:15,엘립틱 암호화폐 위험 탐지 기능 강화 위해 '챗GPT' 채택,암호화폐 위기 관리 기업 엘립틱(Elliptic)이 암호화폐 위협 탐지 효율성 강화를 위해 인공지능(AI) 챗봇인 챗GPT를 통합했다.엘립틱은 암호화폐 사용자에게 거래 지갑 거래소 관련 위험 평가를 지원한다. 그동안 암호화폐 관련 위험성 평가 작업 모두 인간 연구원이 수십 년 이상의 데이터가 포함된 전용 데이터세트를 이용하여 인간 연구원이 직접 수행했다.엘립틱은 새로운 위험 식별 정확성과 속도 개선을 위해 오프체인 인텔리전스(off-chain intelligence) 및 암호화폐 위험성 연구 운영에 챗GPT를 통합했다고 발표했다,https://www.cwn.kr/news/articleView.html?idxno=16935,최은희,"#엘립틱,#챗GPT,#AI,#인공지능,#암호화폐 위협 탐지,#암호화폐,#암호화폐 거래,#가상자산"
2023.06.05 10:19,안드로이드 14 배터리 헬스 기능 추가하나?,구글이 안드로이드 14 버전 업데이트와 함께 배터리 헬스 기능을 추가할 것이라는 전망이 제기되었다.해외 IT 전문 매체 GSM아레나에 따르면 테크 뉴스 플랫폼 XDA 디벨로퍼의 전직 기자였던 EIC 미샬 라만(EIC Mishaal Rahman)이 안드로이드 14 베타 버전에 배터리매니저(BatteryManager) API가 새로이 공개된 사실을 주장했다. 안드로이드 14 베타 버전의 배터리매니저 API 중 배터리 사이클 정보 공개 API와 충전 상태 공개 API는 전체 공개되었다. 나머지 API는 기기 제조 날짜 최초 사용 날짜,https://www.cwn.kr/news/articleView.html?idxno=16932,고다솔,"#구글,#안드로이드,#안드로이드 14,#배터리 헬스"
2023.06.02 17:07,베이스랩스 ASIL D등급의 자율주행용 소프트웨어 IP 취득 권리 제공,센서 융합 전문 기업 베이스랩스(BASELABS)는 자동차 안전 무결성 수준(ASIL) D등급의 자율주행 환경 인식용 소프트웨어 IP(지식 재산권) 취득 권리 일체를 제공한다고 발표했다. IP 취득자는 이전 라이선스 모델과 달리 제한 없이 소프트웨어를 사용할 수 있다.베이스랩스 기술은 높은 완성도를 갖춰 자율주행 L4 차량 대용량의 첨단 운전자 보조 시스템(ADAS)과 같이 고도로 자동화한 시스템을 위한 안전 필수 애플리케이션에서 사용할 수 있다. 기술 취득은 독점적 또는 부분적으로 이뤄질 수 있다. 관심 있는 기업은 베이스랩스,https://www.cwn.kr/news/articleView.html?idxno=16930,온라인뉴스팀,"#베이스랩스,#자동차 안전 무결성 수준,#자율주행 환경 인식용 소프트웨어,#자율주행 기술,#자율주행 차량"
